Nama_Laptop,Processor,RAM,GPU,Display,Storage,Harga_USD,Detail_URL,Buy_Link,Price_IDR,CPU_Score,GPU_Score,Screen_Score
HP Dragonfly Pro,AMD Ryzen 7 7736U​,16GB RAM,AMD Radeon 680M,"14.0”, WUXGA (1920 x 1200), IPS",512GB SSD,149900,https://laptopmedia.com/laptop-specs/hp-dragonfly-pro-5/,https://www.amazon.com/exec/obidos/ASIN/B0D7QMMWWS?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2398400000,16000,3996,90
HP 250 G10 / 255 G10,Intel Core i7-1355U,48GB RAM,Intel Iris Xe Graphics G7 (96EU),"15.6”, Full HD (1920 x 1080), IPS",2000GB SSD,137900,https://laptopmedia.com/laptop-specs/hp-250-g10-255-g10-804/,https://www.amazon.com/exec/obidos/ASIN/B0FBRQRKJC?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2206400000,13908,2595,90
HP 17,Intel Core i5-1334U,16GB RAM,Intel Iris Xe Graphics G7 (80EU),"17.3”, Full HD (1920 x 1080), IPS",1000GB SSD,76900,https://laptopmedia.com/laptop-specs/hp-17-22827/,https://www.amazon.com/exec/obidos/ASIN/B0DQTPVZ7Z?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1230400000,13059,2595,90
HP 15,Intel Core i7-1255U,16GB RAM,Intel Iris Xe Graphics G7 (96EU),"15.6”, Full HD (1920 x 1080), TN",1000GB SSD,31999,https://laptopmedia.com/laptop-specs/hp-15-25679/,https://www.amazon.com/exec/obidos/ASIN/B0FX3GZMMW?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,511984000,12894,2595,50
HP 17,AMD Ryzen 5 7430U,8GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","17.3”, Full HD (1920 x 1080), IPS",256GB SSD,44999,https://laptopmedia.com/laptop-specs/hp-17-12271/,https://www.amazon.com/exec/obidos/ASIN/B0FKVXTYSQ?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,719984000,3000,1500,90
HP 15,Intel Core i3-1315U,32GB RAM,"Intel UHD Graphics (Alder Lake, 64EU)","15.6”, HD (1366 x 768), TN",1000GB SSD,60272,https://laptopmedia.com/laptop-specs/hp-15-24746/,https://www.amazon.com/exec/obidos/ASIN/B0FS1D8D52?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,964352000,11077,1533,20
HP ProBook 460 G11,Intel Core Ultra 7 155U,16GB RAM,Intel Graphics (4-Cores),"16.0”, WUXGA (1920 x 1200), IPS",512GB SSD,109999,https://laptopmedia.com/laptop-specs/hp-probook-460-g11-193/,https://www.amazon.com/exec/obidos/ASIN/B0FF2BCTVM?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1759984000,16191,3209,90
HP Victus 15,Intel Core i5-12450H,64GB RAM,"NVIDIA GeForce RTX 3050 (Laptop, 75W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",1000GB SSD,149900,https://laptopmedia.com/laptop-specs/hp-victus-15-2236/,https://www.amazon.com/exec/obidos/ASIN/B0FPQ9JM38?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2398400000,15953,15000,130
HP 15,Intel Core i3-1215U,8GB RAM,"Intel UHD Graphics (Alder Lake, 64EU)","15.6”, HD (1366 x 768), TN",512GB SSD,51999,https://laptopmedia.com/laptop-specs/hp-15-23811/,https://www.amazon.com/exec/obidos/ASIN/B0DPQHRL9K?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,831984000,10156,1533,20
HP 15,Intel Core i3-1215U,16GB RAM,"Intel UHD Graphics (Alder Lake, 64EU)","15.6”, HD (1366 x 768), TN",512GB SSD,56200,https://laptopmedia.com/laptop-specs/hp-15-21241/,https://www.amazon.com/exec/obidos/ASIN/B0F1F6W75Q?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,899200000,10156,1533,20
HP 17,AMD Ryzen 5 5500U,16GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","17.3”, Full HD (1920 x 1080), IPS",512GB SSD,71800,https://laptopmedia.com/laptop-specs/hp-17-4950/,https://www.amazon.com/exec/obidos/ASIN/B0DBXD2JYH?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1148800000,3000,1500,90
HP 15,Intel Core i5-1235U,16GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, Full HD (1920 x 1080), TN",512GB SSD,63999,https://laptopmedia.com/laptop-specs/hp-15-19896/,https://www.amazon.com/exec/obidos/ASIN/B0DQ62WTNP?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1023984000,12549,2595,50
HP Victus 15,AMD Ryzen 5 7535HS,32GB RAM,AMD Radeon RX 6550M,"15.6”, Full HD (1920 x 1080), 144 Hz, IPS",1000GB SSD,108900,https://laptopmedia.com/laptop-specs/hp-victus-15-2479/,https://www.amazon.com/exec/obidos/ASIN/B0DDTXJSVG?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1742400000,3000,9646,130
HP ENVY 17,Intel Core i7-1165G7,16GB RAM,Intel Iris Xe Graphics G7 (96EU),"17.3”, Full HD (1920 x 1080), IPS",512GB SSD,119999,https://laptopmedia.com/laptop-specs/hp-envy-17-3145/,https://www.amazon.com/exec/obidos/ASIN/B0BBB5L8BB?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1919984000,9787,2595,90
HP EliteBook 840 G11,Intel Core Ultra 7 155U,64GB RAM,Intel Graphics (4-Cores),"14.0”, WUXGA (1920 x 1200), IPS",1000GB SSD,120999,https://laptopmedia.com/laptop-specs/hp-elitebook-840-g11-96/,https://www.amazon.com/exec/obidos/ASIN/B0DFFJSNPF?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1935984000,16191,3209,90
HP 17,AMD Ryzen 5 7530U,32GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","17.3”, HD+ (1600 x 900), TN",1000GB SSD,86900,https://laptopmedia.com/laptop-specs/hp-17-18363/,https://www.amazon.com/exec/obidos/ASIN/B0DPZ3SSCT?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1390400000,3000,1500,30
HP ZBook Firefly 16 G9,Intel Core i5-1245U,16GB RAM,NVIDIA T550,"16.0”, WUXGA (1920 x 1200), IPS",256GB SSD,82999,https://laptopmedia.com/laptop-specs/hp-zbook-firefly-16-g9-10/,https://www.amazon.com/exec/obidos/ASIN/B0B7XFCDBD?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1327984000,12765,1500,90
HP 17,Intel Core i5-10210U,16GB RAM,Intel UHD Graphics,"17.3”, HD+ (1600 x 900), TN",1000GB SSD 1000GB HDD,149999,https://laptopmedia.com/laptop-specs/hp-17-9920/,https://www.amazon.com/exec/obidos/ASIN/B07P895STF?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2399984000,6055,1533,30
HP 17,Intel Core i7-1255U,64GB RAM,Intel Iris Xe Graphics G7 (96EU),"17.3”, HD+ (1600 x 900), TN",2000GB SSD,108499,https://laptopmedia.com/laptop-specs/hp-17-13542/,https://www.amazon.com/exec/obidos/ASIN/B0CKTZVB17?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1735984000,12894,2595,30
HP Victus 15,Intel Core i5-13420H,32GB RAM,NVIDIA GeForce RTX 4050 (Laptop),"15.6”, Full HD (1920 x 1080), 144 Hz, IPS",2000GB SSD,142900,https://laptopmedia.com/laptop-specs/hp-victus-15-3613/,https://www.amazon.com/exec/obidos/ASIN/B0G3PLKLFV?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2286400000,16917,20000,130
HP 14,Intel Core i3-N305,32GB RAM,Intel UHD Graphics Xe 750 (32EU),"14.0”, HD (1366 x 768), TN",2000GB SSD,88900,https://laptopmedia.com/laptop-specs/hp-14-10657/,https://www.amazon.com/exec/obidos/ASIN/B0FWBRJTQD?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1422400000,9413,1533,20
HP 17,Intel Core 7 150U,32GB RAM,Intel Iris Xe Graphics G7 (96EU),"17.3”, HD+ (1600 x 900), TN",1000GB SSD,144900,https://laptopmedia.com/laptop-specs/hp-17-20345/,https://www.amazon.com/exec/obidos/ASIN/B0FRPSWKZF?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2318400000,14769,2595,30
HP 15,Intel Processor N200,8GB RAM,Intel UHD Graphics Xe 750 (32EU),"15.6”, Full HD (1920 x 1080), TN",128GB SSD,39900,https://laptopmedia.com/laptop-specs/hp-15-22020/,https://www.amazon.com/exec/obidos/ASIN/B0FDFGYC56?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,638400000,3000,1533,50
HP ProBook 465 G11,AMD Ryzen 5 7535U,32GB RAM,AMD Radeon 660M,"16.0”, WUXGA (1920 x 1200), IPS",512GB SSD,89995,https://laptopmedia.com/laptop-specs/hp-probook-465-g11-78/,https://www.amazon.com/exec/obidos/ASIN/B0G73FJGVQ?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1439920000,3000,3142,90
HP 17,Intel Core i7-1355U,16GB RAM,Intel Iris Xe Graphics G7 (96EU),"17.3”, HD+ (1600 x 900), TN",512GB SSD,84999,https://laptopmedia.com/laptop-specs/hp-17-23274/,https://www.amazon.com/exec/obidos/ASIN/B0G6K2FGY5?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1359984000,13908,2595,30
HP Pavilion Plus 14,AMD Ryzen 7 8845HS,16GB RAM,AMD Radeon 780M,"14.0″, 2.8K (2880 x 1800), 120 Hz, OLED",512GB SSD,109900,https://laptopmedia.com/laptop-specs/hp-pavilion-plus-14-245/,https://www.amazon.com/exec/obidos/ASIN/B0DJVWYKNT?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1758400000,16000,6805,180
HP 15,Intel Core i3-1315U,8GB RAM,"Intel UHD Graphics (Alder Lake, 64EU)","15.6”, HD (1366 x 768), TN",512GB SSD,56999,https://laptopmedia.com/laptop-specs/hp-15-24568/,https://www.amazon.com/exec/obidos/ASIN/B0FMJZ954H?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,911984000,11077,1533,20
HP Victus 15,Intel Core i5-13420H,32GB RAM,"NVIDIA GeForce RTX 4050 (Laptop, 75W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",2000GB SSD,142900,https://laptopmedia.com/laptop-specs/hp-victus-15-2953/,https://www.amazon.com/exec/obidos/ASIN/B0G39B18HL?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2286400000,16917,20000,130
HP 14,Intel Celeron N4120,16GB RAM,Intel UHD Graphics 600,"14.0”, HD (1366 x 768), TN",128GB SSD,33900,https://laptopmedia.com/laptop-specs/hp-14-1186/,https://www.amazon.com/exec/obidos/ASIN/B0D1HMQG7F?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,542400000,2443,310,20
HP Victus 15,Intel Core i5-12450H,64GB RAM,"NVIDIA GeForce RTX 3050 (Laptop, 75W, 6GB)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",2000GB SSD,102900,https://laptopmedia.com/laptop-specs/hp-victus-15-1847/,https://www.amazon.com/exec/obidos/ASIN/B0DSJ19MVH?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1646400000,15953,15000,130
HP 15,Intel Core i5-1235U,32GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, Full HD (1920 x 1080), TN",2000GB SSD,78900,https://laptopmedia.com/laptop-specs/hp-15-21676/,https://www.amazon.com/exec/obidos/ASIN/B0DB5RPSJL?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1262400000,12549,2595,50
HP Victus 15,Intel Core i5-13420H,24GB RAM,"NVIDIA GeForce RTX 4050 (Laptop, 75W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",1000GB SSD,87500,https://laptopmedia.com/laptop-specs/hp-victus-15-2865/,https://www.amazon.com/exec/obidos/ASIN/B0DNJP6CV1?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1400000000,16917,20000,130
HP 17,AMD Ryzen 5 7530U,24GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","17.3”, HD+ (1600 x 900), TN",1000GB SSD,81900,https://laptopmedia.com/laptop-specs/hp-17-18530/,https://www.amazon.com/exec/obidos/ASIN/B0DPWW7ZZW?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1310400000,3000,1500,30
HP Victus 15,AMD Ryzen 5 8645HS,32GB RAM,"NVIDIA GeForce RTX 4050 (Laptop, 120W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",1000GB SSD,145900,https://laptopmedia.com/laptop-specs/hp-victus-15-2425/,https://www.amazon.com/exec/obidos/ASIN/B0D9Y9WQ6R?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2334400000,3000,20000,130
HP 250 G9,Intel Core i5-1235U,8GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, Full HD (1920 x 1080), TN",512GB SSD,87272,https://laptopmedia.com/laptop-specs/hp-250-g9-85/,https://www.amazon.com/exec/obidos/ASIN/B0DT6RJM65?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1396352000,12549,2595,50
HP ENVY x360 15,Intel Core i7-1355U,16GB RAM,Intel Iris Xe Graphics G7 (96EU),"15.6”, Full HD (1920 x 1080), IPS",512GB SSD,124900,https://laptopmedia.com/laptop-specs/hp-envy-x360-15-5762/,https://www.amazon.com/exec/obidos/ASIN/B0FQ3TR1MD?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1998400000,13908,2595,90
HP OmniBook X,Intel Core Ultra 7 256V,16GB RAM,Intel Arc Graphics 140V,"17.3”, Full HD (1920 x 1080), IPS",512GB SSD,107900,https://laptopmedia.com/laptop-specs/hp-omnibook-x-40/,https://www.amazon.com/exec/obidos/ASIN/B0G2RXTR2B?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1726400000,19565,5483,90
HP Victus 15,Intel Core i5-13420H,32GB RAM,"NVIDIA GeForce RTX 3050 (Laptop, 75W, 6GB)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",2000GB SSD,136900,https://laptopmedia.com/laptop-specs/hp-victus-15-3358/,https://www.amazon.com/exec/obidos/ASIN/B0G2CB8DP1?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2190400000,16917,15000,130
HP Pavilion Plus 14,AMD Ryzen 7 8845HS,16GB RAM,AMD Radeon 780M,"14.0″, 2.8K (2880 x 1800), 120 Hz, OLED",512GB SSD,104900,https://laptopmedia.com/laptop-specs/hp-pavilion-plus-14-234/,https://www.amazon.com/exec/obidos/ASIN/B0DJVXRJVH?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1678400000,16000,6805,180
HP 17,Intel Core 7 150U,32GB RAM,Intel Iris Xe Graphics G7 (96EU),"17.3”, HD+ (1600 x 900), TN",1000GB SSD,99900,https://laptopmedia.com/laptop-specs/hp-17-22788/,https://www.amazon.com/exec/obidos/ASIN/B0FZ9578J4?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1598400000,14769,2595,30
HP Victus 15,Intel Core i5-13420H,16GB RAM,"NVIDIA GeForce RTX 4050 (Laptop, 75W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",512GB SSD,91900,https://laptopmedia.com/laptop-specs/hp-victus-15-2513/,https://www.amazon.com/exec/obidos/ASIN/B0FX4PDB9P?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1470400000,16917,20000,130
HP 15,AMD Ryzen 7 7730U,16GB RAM,"AMD Radeon RX Vega 8 (R4000/5000, 15W)","15.6”, Full HD (1920 x 1080), IPS",1000GB SSD,67900,https://laptopmedia.com/laptop-specs/hp-15-25030/,https://www.amazon.com/exec/obidos/ASIN/B0FJXT9X46?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1086400000,16000,1513,90
HP 15,AMD Ryzen 7 4700U,64GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","15.6”, Full HD (1920 x 1080), IPS",2000GB SSD,129999,https://laptopmedia.com/laptop-specs/hp-15-23500/,https://www.amazon.com/exec/obidos/ASIN/B0F63DYRY4?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2079984000,16000,1500,90
HP 15,Intel Core i3-1215U,16GB RAM,"Intel UHD Graphics (Alder Lake, 64EU)","15.6”, HD (1366 x 768), TN",500GB SSD,54900,https://laptopmedia.com/laptop-specs/hp-15-21221/,https://www.amazon.com/exec/obidos/ASIN/B0F1F7VDP3?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,878400000,10156,1533,20
HP 15,Intel Core i7-1255U,24GB RAM,Intel Iris Xe Graphics G7 (96EU),"15.6”, Full HD (1920 x 1080), TN",1000GB SSD,72999,https://laptopmedia.com/laptop-specs/hp-15-26422/,https://www.amazon.com/exec/obidos/ASIN/B0FWMF7VTT?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1167984000,12894,2595,50
HP OmniBook X Flip,Intel Core Ultra 7 256V,16GB RAM,Intel Arc Graphics 140V,"16.0″, WUXGA (1920 x 1200), IPS",1000GB SSD,97900,https://laptopmedia.com/laptop-specs/hp-omnibook-x-flip-446/,https://www.amazon.com/exec/obidos/ASIN/B0FCM843TW?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1566400000,19565,5483,90
HP 15,Intel Core i7-1255U,64GB RAM,Intel Iris Xe Graphics G7 (96EU),"15.6”, Full HD (1920 x 1080), IPS",4000GB SSD,143900,https://laptopmedia.com/laptop-specs/hp-15-26202/,https://www.amazon.com/exec/obidos/ASIN/B0DNML4L1D?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2302400000,12894,2595,90
HP Victus 15,AMD Ryzen 7 7445HS,32GB RAM,"NVIDIA GeForce RTX 4050 (Laptop, 120W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",1000GB SSD,147900,https://laptopmedia.com/laptop-specs/hp-victus-15-2857/,https://www.amazon.com/exec/obidos/ASIN/B0G2LTFS56?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2366400000,16000,20000,130
HP 17,Intel Core 7 150U,16GB RAM,Intel Iris Xe Graphics G7 (96EU),"17.3”, HD+ (1600 x 900), TN",512GB SSD,108900,https://laptopmedia.com/laptop-specs/hp-17-22621/,https://www.amazon.com/exec/obidos/ASIN/B0FRPQQ5Z1?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1742400000,14769,2595,30
HP 250 G9 / 255 G9,Intel Celeron N4500,16GB RAM,Intel UHD Graphics (Jasper Lake 16 EU),"15.6”, Full HD (1920 x 1080), TN",2000GB SSD,89999,https://laptopmedia.com/laptop-specs/hp-250-g9-255-g9-521/,https://www.amazon.com/exec/obidos/ASIN/B0G4NF5JBS?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1439984000,1775,1533,50
HP ProBook 4 G1i,Intel Core Ultra 7 255U,16GB RAM,Intel Graphics (4-Cores),"16.0”, WUXGA (1920 x 1200), IPS",512GB SSD,109588,https://laptopmedia.com/laptop-specs/hp-probook-4-g1i-12/,https://www.amazon.com/exec/obidos/ASIN/B0FFB58GHV?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1753408000,17898,3209,90
HP 15,Intel Core i5-1235U,32GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, Full HD (1920 x 1080), IPS",2000GB SSD,110999,https://laptopmedia.com/laptop-specs/hp-15-23476/,https://www.amazon.com/exec/obidos/ASIN/B0F8153SJ5?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1775984000,12549,2595,90
HP 17,Intel Core 7 150U,32GB RAM,Intel Iris Xe Graphics G7 (96EU),"17.3”, HD+ (1600 x 900), TN",2000GB SSD,119999,https://laptopmedia.com/laptop-specs/hp-17-4781/,https://www.amazon.com/exec/obidos/ASIN/B0DXTRXTC5?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1919984000,14769,2595,30
HP 17,Intel Core i7-1355U,16GB RAM,Intel Iris Xe Graphics G7 (96EU),"17.3”, HD+ (1600 x 900), TN",2000GB SSD,85799,https://laptopmedia.com/laptop-specs/hp-17-19327/,https://www.amazon.com/exec/obidos/ASIN/B0CC6J24FM?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1372784000,13908,2595,30
HP Victus 15,Intel Core i5-13420H,32GB RAM,"NVIDIA GeForce RTX 4050 (Laptop, 75W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",1000GB SSD,97500,https://laptopmedia.com/laptop-specs/hp-victus-15-3103/,https://www.amazon.com/exec/obidos/ASIN/B0DQTW6L9H?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1560000000,16917,20000,130
HP Victus 15,Intel Core i5-13420H,16GB RAM,"NVIDIA GeForce RTX 4050 (Laptop, 75W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",512GB SSD,79400,https://laptopmedia.com/laptop-specs/hp-victus-15-3046/,https://www.amazon.com/exec/obidos/ASIN/B0DNJJ6RJY?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1270400000,16917,20000,130
HP ENVY x360 15,Intel Core i5-1135G7,64GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, Full HD (1920 x 1080), IPS",2000GB SSD,139900,https://laptopmedia.com/laptop-specs/hp-envy-x360-15-4141/,https://www.amazon.com/exec/obidos/ASIN/B0BL3VX9M6?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2238400000,9332,2595,90
HP Zbook Power G9,Intel Core i7-12700H,16GB RAM,NVIDIA RTX A1000 (Laptop),"15.6”, Full HD (1920 x 1080), IPS",1000GB SSD,125977,https://laptopmedia.com/laptop-specs/hp-zbook-power-g9-100/,https://www.amazon.com/exec/obidos/ASIN/B0CSHCMRBQ?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2015632000,25079,10739,90
HP ENVY 16,Intel Core i7-13700H,32GB RAM,"NVIDIA GeForce RTX 4060 (Laptop, 95W)","16.0"", WQXGA (2560 x 1600), 120 Hz, IPS",2000GB SSD,147599,https://laptopmedia.com/laptop-specs/hp-envy-16-912/,https://www.amazon.com/exec/obidos/ASIN/B0DZNFKXV3?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2361584000,25930,19497,150
HP Victus 15,Intel Core i5-12450H,32GB RAM,"NVIDIA GeForce GTX 1650 (Laptop, 50W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",2000GB SSD,119900,https://laptopmedia.com/laptop-specs/hp-victus-15-661/,https://www.amazon.com/exec/obidos/ASIN/B0C247LR26?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1918400000,15953,7872,130
HP ENVY x360 15,Intel Core i5-1135G7,32GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, Full HD (1920 x 1080), IPS",1000GB SSD,109900,https://laptopmedia.com/laptop-specs/hp-envy-x360-15-4133/,https://www.amazon.com/exec/obidos/ASIN/B0BL3WMNZP?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1758400000,9332,2595,90
HP Pavilion x360 15,Intel Core i5-1135G7,8GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, Full HD (1920 x 1080), IPS",256GB SSD,62261,https://laptopmedia.com/laptop-specs/hp-pavilion-x360-15-626/,https://www.amazon.com/exec/obidos/ASIN/B09NCCW2P5?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,996176000,9332,2595,90
HP 17,Intel Core i5-8265U,8GB RAM,Intel UHD Graphics 620,"17.3”, HD+ (1600 x 900), TN",500GB SSD 2000GB HDD,139999,https://laptopmedia.com/laptop-specs/hp-17-3233/,https://www.amazon.com/exec/obidos/ASIN/B07P88Y7JT?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2239984000,5785,1040,30
HP Elitebook 840 G5,Intel Core i5-8250U,32GB RAM,Intel UHD Graphics 620,"14.0”, Full HD (1920 x 1080), IPS",1000GB SSD,120000,https://laptopmedia.com/laptop-specs/hp-elitebook-840-g5-157/,https://www.amazon.com/exec/obidos/ASIN/B07ST4M2WN?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1920000000,5795,1040,90
HP 17,Intel Core 7 150U,32GB RAM,Intel Iris Xe Graphics G7 (96EU),"17.3”, HD+ (1600 x 900), TN",2000GB SSD,119900,https://laptopmedia.com/laptop-specs/hp-17-23342/,https://www.amazon.com/exec/obidos/ASIN/B0FLJBX67G?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1918400000,14769,2595,30
HP Victus 15,Intel Core i5-12450H,16GB RAM,"NVIDIA GeForce GTX 1650 (Laptop, 50W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",1000GB SSD,102900,https://laptopmedia.com/laptop-specs/hp-victus-15-2933/,https://www.amazon.com/exec/obidos/ASIN/B0FGD5Y9XM?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1646400000,15953,7872,130
HP 17,Intel Core 5 120U,48GB RAM,Intel Iris Xe Graphics G7 (80EU),"17.3”, Full HD (1920 x 1080), IPS",4000GB SSD,128900,https://laptopmedia.com/laptop-specs/hp-17-22669/,https://www.amazon.com/exec/obidos/ASIN/B0FPX5MM7L?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2062400000,15341,2595,90
HP Pavilion 16,AMD Ryzen 7 8840U,8GB RAM,AMD Radeon 780M,"16.0”, WUXGA (1920 x 1200), IPS",2000GB SSD,89900,https://laptopmedia.com/laptop-specs/hp-pavilion-16-103/,https://www.amazon.com/exec/obidos/ASIN/B0F68L119Y?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1438400000,16000,6805,90
HP 17,AMD Ryzen 5 7530U,24GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","17.3”, HD+ (1600 x 900), TN",2000GB SSD,93900,https://laptopmedia.com/laptop-specs/hp-17-22192/,https://www.amazon.com/exec/obidos/ASIN/B0DPZW97CP?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1502400000,3000,1500,30
